epoch,model_name,model_size,patch_size,window_size,image_size,difficulty_bonus,train_weighted_log_loss,validation_weighted_log_loss,train_weighted_f1,validation_weighted_f1,train_weighted_accuracy,validation_weighted_accuracy
49,microsoft/swinv2-base-patch4-window12to16-192to256-22kto1k-ft,base,4,16,256,0.085,0.20558246916833503,0.6709990431792163,0.9342457109855201,0.7334693437234272,0.9605518123822328,0.7815571852083009
50,microsoft/swinv2-base-patch4-window12to16-192to256-22kto1k-ft,base,4,16,256,0.085,0.2173991166529328,0.7486308816930735,0.9392884203476354,0.6587378940225772,0.9576263840080562,0.7209783117491028
1,microsoft/swinv2-base-patch4-window12to24-192to384-22kto1k-ft,base,4,24,384,0.1,0.6936089159278922,0.6445447422834343,0.4905773940429305,0.5288384754990925,0.5688254942978609,0.6612966141363708
2,microsoft/swinv2-base-patch4-window12to24-192to384-22kto1k-ft,base,4,24,384,0.1,0.6695736532925006,0.7888281685216192,0.5323908897770414,0.4768979598049998,0.6111991102898046,0.5204400062412232
3,microsoft/swinv2-base-patch4-window12to24-192to384-22kto1k-ft,base,4,24,384,0.1,0.6914490910628905,0.676122615629274,0.5188263946958999,0.48132730015082953,0.5904715619760494,0.6066859104384459
4,microsoft/swinv2-base-patch4-window12to24-192to384-22kto1k-ft,base,4,24,384,0.1,0.6497861341168588,0.7320482041020164,0.5763502829194667,0.4445970345886242,0.6829933764865272,0.5025354969574036
5,microsoft/swinv2-base-patch4-window12to24-192to384-22kto1k-ft,base,4,24,384,0.1,0.6121336947993401,0.5966250894475698,0.6431384096461132,0.5515644955300127,0.7322195518227639,0.7347090029645811
6,microsoft/swinv2-base-patch4-window12to24-192to384-22kto1k-ft,base,4,24,384,0.1,0.6262644162964857,0.6938185048178994,0.6116991548630306,0.4894152811721094,0.6995407403177833,0.5819160555468872
7,microsoft/swinv2-base-patch4-window12to24-192to384-22kto1k-ft,base,4,24,384,0.1,0.6545040046327999,0.6910850636746624,0.614970690455843,0.5734223675282216,0.6753019771914434,0.6236932438757996
8,microsoft/swinv2-base-patch4-window12to24-192to384-22kto1k-ft,base,4,24,384,0.1,0.5871609198131637,0.642735780516688,0.659682017159472,0.6142133728340624,0.7279561841087585,0.764549851770947
9,microsoft/swinv2-base-patch4-window12to24-192to384-22kto1k-ft,base,4,24,384,0.1,0.559185710009754,0.7700674059905127,0.7186962745291091,0.49552698487491387,0.7667354020566113,0.5571462006553284
10,microsoft/swinv2-base-patch4-window12to24-192to384-22kto1k-ft,base,4,24,384,0.1,0.5474944247947426,0.5705719308253565,0.7321938018381431,0.5900624022308372,0.7874629503703665,0.7218754875955686
11,microsoft/swinv2-base-patch4-window12to24-192to384-22kto1k-ft,base,4,24,384,0.1,0.5419855206469698,0.5215794763896393,0.7091244197401181,0.6973161909249483,0.7747595342777204,0.8003588703385864
12,microsoft/swinv2-base-patch4-window12to24-192to384-22kto1k-ft,base,4,24,384,0.1,0.5159470983080587,0.5019632748121678,0.7107024856571135,0.6876965399132886,0.8027590619111639,0.8618349196442503
13,microsoft/swinv2-base-patch4-window12to24-192to384-22kto1k-ft,base,4,24,384,0.1,0.4891495409269139,0.5938450246327609,0.7846914003607846,0.6429552365212584,0.8423736159919438,0.7457481666406615
14,microsoft/swinv2-base-patch4-window12to24-192to384-22kto1k-ft,base,4,24,384,0.1,0.45470113695208925,0.6335157965592356,0.7918315626226377,0.61594683427517,0.8733817552310703,0.7338118271181151
15,microsoft/swinv2-base-patch4-window12to24-192to384-22kto1k-ft,base,4,24,384,0.1,0.5005612438554895,0.7652638738871699,0.7417887331462272,0.5866126312481383,0.8147935083338956,0.6296614136370728
16,microsoft/swinv2-base-patch4-window12to24-192to384-22kto1k-ft,base,4,24,384,0.1,0.41893139163180765,0.6767355743783422,0.8461432439792916,0.7279869390985999,0.8833261094125524,0.8122952098611327
17,microsoft/swinv2-base-patch4-window12to24-192to384-22kto1k-ft,base,4,24,384,0.1,0.4937230264532526,0.6870276533891155,0.7556935613065277,0.6302576733611215,0.8119512631912256,0.7090419722265564
18,microsoft/swinv2-base-patch4-window12to24-192to384-22kto1k-ft,base,4,24,384,0.1,0.45299518166028435,0.41035283543208656,0.7955921966725101,0.7957736892258395,0.8461343804990474,0.8361678889062255
19,microsoft/swinv2-base-patch4-window12to24-192to384-22kto1k-ft,base,4,24,384,0.1,0.3615634712733552,0.5259031888361742,0.8508587524189575,0.6713401540987748,0.9099045144746609,0.7576845061632079
20,microsoft/swinv2-base-patch4-window12to24-192to384-22kto1k-ft,base,4,24,384,0.1,0.411590847537696,0.4583362736022017,0.8205774477929478,0.7222985172943119,0.8750524274969244,0.8430332345139647
21,microsoft/swinv2-base-patch4-window12to24-192to384-22kto1k-ft,base,4,24,384,0.1,0.35839135076944445,0.5143329589262484,0.8347728779840848,0.7013956572697551,0.9046394441647156,0.7696208456857543
22,microsoft/swinv2-base-patch4-window12to24-192to384-22kto1k-ft,base,4,24,384,0.1,0.393269060166596,0.33162683896621137,0.8469579811334675,0.7541629131569416,0.8877558435895705,0.9224137931034483
23,microsoft/swinv2-base-patch4-window12to24-192to384-22kto1k-ft,base,4,24,384,0.1,0.33849428214512345,0.5199835073098863,0.8617053886066696,0.7013956572697551,0.92177259443438,0.7696208456857543
24,microsoft/swinv2-base-patch4-window12to24-192to384-22kto1k-ft,base,4,24,384,0.1,0.36929141023291256,0.40773289975726623,0.865632539839976,0.7945875963117341,0.8893433326239183,0.9036121079731627
25,microsoft/swinv2-base-patch4-window12to24-192to384-22kto1k-ft,base,4,24,384,0.1,0.3761189279930215,0.7066705394045752,0.850136160644546,0.6713401540987748,0.8929377306680093,0.7576845061632079
26,microsoft/swinv2-base-patch4-window12to24-192to384-22kto1k-ft,base,4,24,384,0.1,0.3574183121910227,0.5570873409340102,0.8670988715482598,0.6683171234895372,0.8982028009779545,0.7884225308160399
27,microsoft/swinv2-base-patch4-window12to24-192to384-22kto1k-ft,base,4,24,384,0.1,0.3628057856221299,0.38713702965926866,0.8759187858055681,0.8293689470112887,0.9093187280362528,0.9155484474957091
28,microsoft/swinv2-base-patch4-window12to24-192to384-22kto1k-ft,base,4,24,384,0.1,0.24305587792205108,0.40632598255853264,0.9066196844711433,0.7376740321349552,0.9611375988206408,0.849001404275238
29,microsoft/swinv2-base-patch4-window12to24-192to384-22kto1k-ft,base,4,24,384,0.1,0.3064901572719142,0.6182182797396454,0.892838951377536,0.6736415509853724,0.9271208479758314,0.726946481510376
30,microsoft/swinv2-base-patch4-window12to24-192to384-22kto1k-ft,base,4,24,384,0.1,0.33364954864428675,0.6233053320879736,0.87205749337656,0.7567873303167421,0.899707106780796,0.7567873303167421
31,microsoft/swinv2-base-patch4-window12to24-192to384-22kto1k-ft,base,4,24,384,0.1,0.25422110349536375,0.5034645030881869,0.9076859463875749,0.833789022648439,0.9486005491910074,0.8481042284287721
32,microsoft/swinv2-base-patch4-window12to24-192to384-22kto1k-ft,base,4,24,384,0.1,0.24519484277904138,0.48890185552656684,0.9153991721401601,0.7778911197695226,0.9508570078952695,0.8301997191449523
33,microsoft/swinv2-base-patch4-window12to24-192to384-22kto1k-ft,base,4,24,384,0.1,0.2742239904084499,0.6392895851183578,0.9118618287705192,0.7279869390985999,0.9412453866398126,0.8122952098611327
34,microsoft/swinv2-base-patch4-window12to24-192to384-22kto1k-ft,base,4,24,384,0.1,0.23707304348620928,0.4194600567368999,0.9266792825214721,0.8223128958156182,0.9627250878549886,0.8788422530816039
35,microsoft/swinv2-base-patch4-window12to24-192to384-22kto1k-ft,base,4,24,384,0.1,0.2683155869767505,0.32252905320844666,0.9241896891449187,0.86078691423519,0.9361466827928802,0.8907785926041504
36,microsoft/swinv2-base-patch4-window12to24-192to384-22kto1k-ft,base,4,24,384,0.1,0.2389988838509261,0.37375668411395874,0.9392884203476354,0.8223128958156182,0.9576263840080562,0.8788422530816039
37,microsoft/swinv2-base-patch4-window12to24-192to384-22kto1k-ft,base,4,24,384,0.1,0.23316884618510436,0.37032186803507666,0.9362172394607441,0.7867111837641108,0.9524444969296173,0.8669059135590576
38,microsoft/swinv2-base-patch4-window12to24-192to384-22kto1k-ft,base,4,24,384,0.1,0.2118852907440441,0.5258360343328149,0.939628482913262,0.8143825523135867,0.9620561181850743,0.8421360586674987
39,microsoft/swinv2-base-patch4-window12to24-192to384-22kto1k-ft,base,4,24,384,0.1,0.2346443117693424,0.27236857298320705,0.9254624652797423,0.8667346718617134,0.9494358853239343,0.9274847870182555
40,microsoft/swinv2-base-patch4-window12to24-192to384-22kto1k-ft,base,4,24,384,0.1,0.2313961404716799,0.6338342068558563,0.9128147333718355,0.6973161909249483,0.9501048549938488,0.8003588703385864
41,microsoft/swinv2-base-patch4-window12to24-192to384-22kto1k-ft,base,4,24,384,0.1,0.24600747240947216,0.5568718598445718,0.9201721350632927,0.7215738284703802,0.947931579521093,0.7448509907941956
42,microsoft/swinv2-base-patch4-window12to24-192to384-22kto1k-ft,base,4,24,384,0.1,0.22244735990913697,0.6282822428785947,0.9469058017438287,0.7778911197695226,0.9510233743582821,0.8301997191449523
43,microsoft/swinv2-base-patch4-window12to24-192to384-22kto1k-ft,base,4,24,384,0.1,0.2719876626866831,0.3058069841451777,0.9092673129184287,0.8476993904598403,0.9404932337383918,0.9215166172569823
44,microsoft/swinv2-base-patch4-window12to24-192to384-22kto1k-ft,base,4,24,384,0.1,0.1673121375849242,0.6625761795203623,0.9489628635166159,0.7503900646093595,0.9820315135974088,0.787525354969574
45,microsoft/swinv2-base-patch4-window12to24-192to384-22kto1k-ft,base,4,24,384,0.1,0.29054032298493904,0.6845591387123386,0.9108801414433867,0.7503900646093595,0.9323859182857765,0.787525354969574
46,microsoft/swinv2-base-patch4-window12to24-192to384-22kto1k-ft,base,4,24,384,0.1,0.19856627375130145,0.8394402918722946,0.9193051173249193,0.6160801307753994,0.9648983633277444,0.6723357778124511
47,microsoft/swinv2-base-patch4-window12to24-192to384-22kto1k-ft,base,4,24,384,0.1,0.249500863884261,0.5852325998739143,0.9192787889874692,0.7606704707226064,0.9390721111670568,0.8242315493836793
48,microsoft/swinv2-base-patch4-window12to24-192to384-22kto1k-ft,base,4,24,384,0.1,0.25989775881040134,0.38137816061000107,0.9410064463820319,0.7619701576808389,0.9450893343784227,0.8916757684506164
49,microsoft/swinv2-base-patch4-window12to24-192to384-22kto1k-ft,base,4,24,384,0.1,0.23076168370204678,0.29247860623371236,0.9158534762954382,0.8116832655298,0.9552867420722876,0.909580277734436
50,microsoft/swinv2-base-patch4-window12to24-192to384-22kto1k-ft,base,4,24,384,0.1,0.2983088719835021,0.552297951197207,0.8967941826950276,0.833789022648439,0.9197656854246368,0.8481042284287721
1,microsoft/swinv2-large-patch4-window12to16-192to256-22kto1k-ft,large,4,16,256,0.11,0.6952418587793794,0.6693691150058644,0.4729011675780119,0.473209549071618,0.5458414872798434,0.545209861132782
2,microsoft/swinv2-large-patch4-window12to16-192to256-22kto1k-ft,large,4,16,256,0.11,0.7123537368201076,0.7340596506454755,0.4522013211053208,0.43270469229399877,0.5147501648092107,0.4470276174130129
3,microsoft/swinv2-large-patch4-window12to16-192to256-22kto1k-ft,large,4,16,256,0.11,0.6961337569809386,0.7272951368572554,0.5207758949864374,0.4049253942020972,0.5949012961530674,0.453892963020752
4,microsoft/swinv2-large-patch4-window12to16-192to256-22kto1k-ft,large,4,16,256,0.11,0.6369871427907333,0.6800844112769292,0.5937144224189522,0.3855149348402722,0.6802343145753632,0.4419566234982056
5,microsoft/swinv2-large-patch4-window12to16-192to256-22kto1k-ft,large,4,16,256,0.11,0.6780054199215355,0.697310863498543,0.5932087277424462,0.45516914366490696,0.6618464081973766,0.5085036667186769
6,microsoft/swinv2-large-patch4-window12to16-192to256-22kto1k-ft,large,4,16,256,0.11,0.6276435121525783,0.707652965421718,0.64090944552405,0.4894152811721094,0.7012945958151438,0.5819160555468872
7,microsoft/swinv2-large-patch4-window12to16-192to256-22kto1k-ft,large,4,16,256,0.11,0.6065452215167731,0.662748243026372,0.6440708833929444,0.5122310639552019,0.7138316454447773,0.5938523950694335
8,microsoft/swinv2-large-patch4-window12to16-192to256-22kto1k-ft,large,4,16,256,0.11,0.6064317927912901,0.665482946147033,0.637307890256938,0.5272363714556569,0.7034678712878996,0.6305585894835387
9,microsoft/swinv2-large-patch4-window12to16-192to256-22kto1k-ft,large,4,16,256,0.11,0.5094451430149399,0.6054622376652197,0.7429902143827456,0.6736415509853724,0.8192232425109137,0.726946481510376
10,microsoft/swinv2-large-patch4-window12to16-192to256-22kto1k-ft,large,4,16,256,0.11,0.5628517810448502,0.6170986541810585,0.7274942758941767,0.6302576733611215,0.7778513291149095,0.7090419722265564
11,microsoft/swinv2-large-patch4-window12to16-192to256-22kto1k-ft,large,4,16,256,0.11,0.54820394579953,0.4643837498773457,0.7150941504569014,0.6785207325898467,0.7888008897101952,0.825128725230145
12,microsoft/swinv2-large-patch4-window12to16-192to256-22kto1k-ft,large,4,16,256,0.11,0.5006935896762387,0.707545271311124,0.7484886080698523,0.5527953478881861,0.8332645979433886,0.6732329536589171
13,microsoft/swinv2-large-patch4-window12to16-192to256-22kto1k-ft,large,4,16,256,0.11,0.4297571420599164,0.5310586659953571,0.7906887646102233,0.6736415509853724,0.8770593365066676,0.726946481510376
14,microsoft/swinv2-large-patch4-window12to16-192to256-22kto1k-ft,large,4,16,256,0.11,0.49546647616506834,0.7433601194573375,0.7390069780942291,0.6301270911167555,0.8177189367080722,0.6783039475737245
15,microsoft/swinv2-large-patch4-window12to16-192to256-22kto1k-ft,large,4,16,256,0.11,0.4131336328395828,0.7426291489806601,0.8103245933511399,0.5762426672949277,0.8757213971668388,0.6544312685286316
16,microsoft/swinv2-large-patch4-window12to16-192to256-22kto1k-ft,large,4,16,256,0.11,0.4269026528870194,0.6392979923650786,0.82883265385167,0.7778911197695226,0.8736313049255892,0.8301997191449523
17,microsoft/swinv2-large-patch4-window12to16-192to256-22kto1k-ft,large,4,16,256,0.11,0.44894185520028446,0.84843033865145,0.7932791672593695,0.5430981713795213,0.853489543050242,0.5810188797004213
18,microsoft/swinv2-large-patch4-window12to16-192to256-22kto1k-ft,large,4,16,256,0.11,0.4158464566062633,0.7554551614991475,0.7898625263260671,0.6259635803573512,0.8645222868770341,0.6168278982680605
19,microsoft/swinv2-large-patch4-window12to16-192to256-22kto1k-ft,large,4,16,256,0.11,0.4166336995062606,0.46579244804655245,0.8160706410382638,0.7535051155740811,0.8735481216940829,0.8549695740365111
20,microsoft/swinv2-large-patch4-window12to16-192to256-22kto1k-ft,large,4,16,256,0.11,0.4658576016701863,0.7017154223817877,0.8131357804458107,0.6751694665487769,0.8315072386281646,0.6962084568575441
21,microsoft/swinv2-large-patch4-window12to16-192to256-22kto1k-ft,large,4,16,256,0.11,0.37236907867189656,0.576976992770828,0.850136160644546,0.6683171234895372,0.8929377306680093,0.7884225308160399
22,microsoft/swinv2-large-patch4-window12to16-192to256-22kto1k-ft,large,4,16,256,0.11,0.35707171220484185,0.5605584734289273,0.8438533399660718,0.7279869390985999,0.8951110061407651,0.8122952098611327
23,microsoft/swinv2-large-patch4-window12to16-192to256-22kto1k-ft,large,4,16,256,0.11,0.3325152729376414,0.6272049936388272,0.8948028278873938,0.7013956572697551,0.9234432667002339,0.7696208456857543
24,microsoft/swinv2-large-patch4-window12to16-192to256-22kto1k-ft,large,4,16,256,0.11,0.35645415707499145,0.33013247576126015,0.8549219889998878,0.8116832655298,0.8944420364708509,0.909580277734436
25,microsoft/swinv2-large-patch4-window12to16-192to256-22kto1k-ft,large,4,16,256,0.11,0.29818323697186666,0.5082246742205584,0.8871025683099673,0.8054298642533937,0.9381535918026235,0.8054298642533937
26,microsoft/swinv2-large-patch4-window12to16-192to256-22kto1k-ft,large,4,16,256,0.11,0.29328418817506524,0.5388323536217583,0.899024171554526,0.7013956572697551,0.937484622132709,0.7696208456857543
27,microsoft/swinv2-large-patch4-window12to16-192to256-22kto1k-ft,large,4,16,256,0.11,0.25720470522853367,0.3634601683463727,0.9056412863317512,0.7619701576808389,0.9522781304666048,0.8916757684506164
28,microsoft/swinv2-large-patch4-window12to16-192to256-22kto1k-ft,large,4,16,256,0.11,0.35669909105925385,0.4007187167136017,0.8430450339919058,0.8223128958156182,0.8906812719637472,0.8788422530816039
29,microsoft/swinv2-large-patch4-window12to16-192to256-22kto1k-ft,large,4,16,256,0.11,0.2720622705566311,0.4549492848764403,0.9097591169495041,0.7334693437234272,0.9449229679154101,0.7815571852083009
30,microsoft/swinv2-large-patch4-window12to16-192to256-22kto1k-ft,large,4,16,256,0.11,0.332417127968512,0.419260263854463,0.8777438270042683,0.7698351023141998,0.9056411467606554,0.8609377437977843
31,microsoft/swinv2-large-patch4-window12to16-192to256-22kto1k-ft,large,4,16,256,0.11,0.3228855285972336,0.4626816340862837,0.8815588409962242,0.6785207325898467,0.9152527680161123,0.825128725230145
32,microsoft/swinv2-large-patch4-window12to16-192to256-22kto1k-ft,large,4,16,256,0.11,0.29328846127861485,0.4029153138536573,0.8967941826950276,0.7698351023141998,0.9197656854246368,0.8609377437977843
33,microsoft/swinv2-large-patch4-window12to16-192to256-22kto1k-ft,large,4,16,256,0.11,0.31567305454724437,0.3587195438672808,0.891662183300183,0.8476993904598403,0.9182613796217952,0.9215166172569823
34,microsoft/swinv2-large-patch4-window12to16-192to256-22kto1k-ft,large,4,16,256,0.11,0.2773481968907007,0.366447152174936,0.9135129882008598,0.7945875963117341,0.9331380711871974,0.9036121079731627
35,microsoft/swinv2-large-patch4-window12to16-192to256-22kto1k-ft,large,4,16,256,0.11,0.28005226897668173,0.3591151402739324,0.9004891615151022,0.8411573138423196,0.9293773066800937,0.8848104228428771
36,microsoft/swinv2-large-patch4-window12to16-192to256-22kto1k-ft,large,4,16,256,0.11,0.3585556661351118,0.853105791935595,0.8549219889998878,0.692903803826401,0.8944420364708509,0.6714386019659853
37,microsoft/swinv2-large-patch4-window12to16-192to256-22kto1k-ft,large,4,16,256,0.11,0.35158160957609835,0.8656070874232755,0.8469855394883203,0.6596228153763992,0.900292893219204,0.6902402870962708
38,microsoft/swinv2-large-patch4-window12to16-192to256-22kto1k-ft,large,4,16,256,0.11,0.27948240958865456,0.3237396846342988,0.9025278392119706,0.8223128958156182,0.9256997254044962,0.8788422530816039
39,microsoft/swinv2-large-patch4-window12to16-192to256-22kto1k-ft,large,4,16,256,0.11,0.27460747756786974,0.2144614599724618,0.886512671865618,0.8535314287453999,0.9337238576256054,0.9582228116710874
40,microsoft/swinv2-large-patch4-window12to16-192to256-22kto1k-ft,large,4,16,256,0.11,0.23388077979540095,0.34305818704471597,0.9210392273308161,0.8667346718617134,0.9567910478751291,0.9274847870182555
41,microsoft/swinv2-large-patch4-window12to16-192to256-22kto1k-ft,large,4,16,256,0.11,0.16921978735008444,0.5367955476589295,0.956877487795187,0.7279869390985999,0.9798582381246529,0.8122952098611327
42,microsoft/swinv2-large-patch4-window12to16-192to256-22kto1k-ft,large,4,16,256,0.11,0.23437406505289818,0.37346755568254675,0.9081747886800806,0.7698351023141998,0.9530302833680255,0.8609377437977843
43,microsoft/swinv2-large-patch4-window12to16-192to256-22kto1k-ft,large,4,16,256,0.11,0.22583829251945461,0.2637057555779189,0.9372781061211586,0.8865409384587998,0.9657336994606714,0.9334529567795288
44,microsoft/swinv2-large-patch4-window12to16-192to256-22kto1k-ft,large,4,16,256,0.11,0.2567161610327739,0.37880989299480794,0.9273133156866828,0.8667346718617134,0.9413285698713189,0.9274847870182555
45,microsoft/swinv2-large-patch4-window12to16-192to256-22kto1k-ft,large,4,16,256,0.11,0.22373745992152624,0.29372256688932197,0.9392884203476354,0.8293689470112887,0.9576263840080562,0.9155484474957091
46,microsoft/swinv2-large-patch4-window12to16-192to256-22kto1k-ft,large,4,16,256,0.11,0.291202966709353,0.42610709606249914,0.897364173652805,0.8041849305912235,0.9241954196016546,0.8728740833203307
47,microsoft/swinv2-large-patch4-window12to16-192to256-22kto1k-ft,large,4,16,256,0.11,0.17284268648370996,0.6286784543655156,0.962202924157075,0.7863001719765645,0.9769328097504762,0.7994616944921205
48,microsoft/swinv2-large-patch4-window12to16-192to256-22kto1k-ft,large,4,16,256,0.11,0.17324418443680803,0.447874174442278,0.9382925492833215,0.7376740321349552,0.9790229019917259,0.849001404275238
49,microsoft/swinv2-large-patch4-window12to16-192to256-22kto1k-ft,large,4,16,256,0.11,0.2562078778368455,0.9484174369768195,0.9300212515183863,0.6596228153763992,0.9420807227727396,0.6902402870962708
50,microsoft/swinv2-large-patch4-window12to16-192to256-22kto1k-ft,large,4,16,256,0.11,0.16751151342904713,0.2836400218444318,0.9538735937071252,0.8223128958156182,0.9746763510462139,0.8788422530816039
1,microsoft/swinv2-large-patch4-window12to24-192to384-22kto1k-ft,large,4,24,384,0.13,0.6783447795744025,0.6976185190565382,0.4933886389705356,0.4894152811721094,0.5703298001007023,0.5819160555468872
2,microsoft/swinv2-large-patch4-window12to24-192to384-22kto1k-ft,large,4,24,384,0.13,0.6852483911574629,0.7437007384200109,0.5106048251934421,0.40279131453951017,0.5896362258431224,0.4291231081291933
3,microsoft/swinv2-large-patch4-window12to24-192to384-22kto1k-ft,large,4,24,384,0.13,0.6916551975122412,0.8409027071172156,0.5100494162367635,0.34762250453720506,0.5962392354928963,0.41808394445311275
4,microsoft/swinv2-large-patch4-window12to24-192to384-22kto1k-ft,large,4,24,384,0.13,0.6628475417307405,0.8141755962796361,0.5533011578925087,0.3570222880567708,0.6356874231106635,0.42405211421438604
5,microsoft/swinv2-large-patch4-window12to24-192to384-22kto1k-ft,large,4,24,384,0.13,0.6475547885369636,0.7107664377828125,0.6018715854590442,0.5866126312481383,0.6913502416336615,0.6296614136370728
6,microsoft/swinv2-large-patch4-window12to24-192to384-22kto1k-ft,large,4,24,384,0.13,0.610090232580816,0.6039193680050774,0.6617262892617862,0.6713401540987748,0.7250307557345819,0.7576845061632079
7,microsoft/swinv2-large-patch4-window12to24-192to384-22kto1k-ft,large,4,24,384,0.13,0.5679673355609761,0.7765140210840544,0.6586162192198055,0.5113604634929498,0.7426665092111479,0.5383445155250429
8,microsoft/swinv2-large-patch4-window12to24-192to384-22kto1k-ft,large,4,24,384,0.13,0.5727270085758713,0.853483326861398,0.6411903582911548,0.41481130245490005,0.7351449801969405,0.4598611327820253
9,microsoft/swinv2-large-patch4-window12to24-192to384-22kto1k-ft,large,4,24,384,0.13,0.5816998740663473,0.6225584744399822,0.676988834275036,0.5288384754990925,0.7465104569497579,0.6612966141363708
10,microsoft/swinv2-large-patch4-window12to24-192to384-22kto1k-ft,large,4,24,384,0.13,0.5501163190667119,0.5463367816518501,0.7014532793334923,0.6406996423062993,0.7717509226720375,0.7764861912934935
11,microsoft/swinv2-large-patch4-window12to24-192to384-22kto1k-ft,large,4,24,384,0.13,0.5218732743761535,0.5526111078131415,0.7144764242448237,0.6442906126673998,0.7924784709857927,0.7150101419878295
12,microsoft/swinv2-large-patch4-window12to24-192to384-22kto1k-ft,large,4,24,384,0.13,0.5152612812076904,0.6330681400750197,0.7196209931773493,0.5902740937223696,0.7984125109656522,0.6911374629427367
13,microsoft/swinv2-large-patch4-window12to24-192to384-22kto1k-ft,large,4,24,384,0.13,0.49905547236034614,0.7216650786047604,0.7519072117359707,0.5430981713795213,0.8185542728409992,0.5810188797004213
14,microsoft/swinv2-large-patch4-window12to24-192to384-22kto1k-ft,large,4,24,384,0.13,0.5039431432991566,0.7392130997052524,0.7532390267295476,0.5480927118858152,0.8030917948371892,0.6117569043532533
15,microsoft/swinv2-large-patch4-window12to24-192to384-22kto1k-ft,large,4,24,384,0.13,0.4417417772570628,0.5922270908484574,0.8020488895742525,0.6713401540987748,0.8564981546559249,0.7576845061632079
16,microsoft/swinv2-large-patch4-window12to24-192to384-22kto1k-ft,large,4,24,384,0.13,0.486617373295693,0.659020035285286,0.7924012290224718,0.61594683427517,0.8328451779679932,0.7338118271181151
17,microsoft/swinv2-large-patch4-window12to24-192to384-22kto1k-ft,large,4,24,384,0.13,0.4648887718058677,0.3622915524627951,0.7957034900810255,0.7619701576808389,0.838027065046432,0.8916757684506164
18,microsoft/swinv2-large-patch4-window12to24-192to384-22kto1k-ft,large,4,24,384,0.13,0.40774066580420226,0.4226968764400374,0.7972605620482637,0.7463601532567049,0.8712084797583143,0.8857075986893431
19,microsoft/swinv2-large-patch4-window12to24-192to384-22kto1k-ft,large,4,24,384,0.13,0.46513237230402843,0.6580005789097734,0.7814738063660477,0.6826268769077851,0.8452990443661204,0.7943907005773131
20,microsoft/swinv2-large-patch4-window12to24-192to384-22kto1k-ft,large,4,24,384,0.13,0.41216613368685145,0.5963051654863276,0.8574502411844516,0.7503900646093595,0.882657139742638,0.787525354969574
21,microsoft/swinv2-large-patch4-window12to24-192to384-22kto1k-ft,large,4,24,384,0.13,0.40544033007009933,0.5919677571045765,0.8398757084418849,0.6861387758829999,0.8854993848853083,0.7636526759244812
22,microsoft/swinv2-large-patch4-window12to24-192to384-22kto1k-ft,large,4,24,384,0.13,0.40839887918632106,0.6290308799292355,0.8177895992614552,0.7503900646093595,0.8617632249658701,0.787525354969574
23,microsoft/swinv2-large-patch4-window12to24-192to384-22kto1k-ft,large,4,24,384,0.13,0.3307213069189754,0.4455353831720092,0.8485287632079819,0.712422634836428,0.9091523615732402,0.8063270400998597
24,microsoft/swinv2-large-patch4-window12to24-192to384-22kto1k-ft,large,4,24,384,0.13,0.40602632810216854,0.783923708296917,0.8242252884162697,0.6861387758829999,0.8721269991227478,0.7636526759244812
25,microsoft/swinv2-large-patch4-window12to24-192to384-22kto1k-ft,large,4,24,384,0.13,0.3063135745744897,0.637288181921713,0.8730048722125294,0.6973161909249483,0.9211036247644655,0.8003588703385864
26,microsoft/swinv2-large-patch4-window12to24-192to384-22kto1k-ft,large,4,24,384,0.13,0.301867413400125,0.5366610688395876,0.8934144033075553,0.8753211934524504,0.9315505821528495,0.8600405679513183
27,microsoft/swinv2-large-patch4-window12to24-192to384-22kto1k-ft,large,4,24,384,0.13,0.29800319566555034,0.21193048097224235,0.9004891615151022,0.8535314287453999,0.9293773066800937,0.9582228116710874
28,microsoft/swinv2-large-patch4-window12to24-192to384-22kto1k-ft,large,4,24,384,0.13,0.2989669342319386,0.602078193406708,0.8853067818754718,0.6861387758829999,0.9248643892715691,0.7636526759244812
29,microsoft/swinv2-large-patch4-window12to24-192to384-22kto1k-ft,large,4,24,384,0.13,0.28767719920857215,0.5819961103176388,0.9144701447106709,0.6861387758829999,0.9419975395412333,0.7636526759244812
30,microsoft/swinv2-large-patch4-window12to24-192to384-22kto1k-ft,large,4,24,384,0.13,0.3024691399544153,0.4599964116037888,0.8878046350605846,0.7778911197695226,0.9256165421729899,0.8301997191449523
31,microsoft/swinv2-large-patch4-window12to24-192to384-22kto1k-ft,large,4,24,384,0.13,0.3009405688346543,0.7941754617735208,0.875440737413483,0.6587378940225772,0.9218557776658863,0.7209783117491028
32,microsoft/swinv2-large-patch4-window12to24-192to384-22kto1k-ft,large,4,24,384,0.13,0.2814968085545522,0.446782549536992,0.9010310745572147,0.7957736892258395,0.9338070408571116,0.8361678889062255
33,microsoft/swinv2-large-patch4-window12to24-192to384-22kto1k-ft,large,4,24,384,0.13,0.317092234549374,0.5974113332243981,0.8840649730527372,0.7957736892258395,0.9160049209175332,0.8361678889062255
34,microsoft/swinv2-large-patch4-window12to24-192to384-22kto1k-ft,large,4,24,384,0.13,0.27122565441821006,0.5770333658034452,0.897364173652805,0.7606704707226064,0.9241954196016546,0.8242315493836793
35,microsoft/swinv2-large-patch4-window12to24-192to384-22kto1k-ft,large,4,24,384,0.13,0.2574023272873525,0.8032369914523219,0.8970444600352419,0.7050064399928794,0.9411622034083063,0.7388828210329225
